"business_id","is_open","name","review_count","stars"
"9Lu2VvdAPswV-RRiQFfXXQ","1","Steak 'n Shake","78","2.0"
"OY1G_vhUYJJ3HdHfOZ2wrQ","0","The 509 Cafe","4","4.0"
"ZPVhjltJcQ-YnaoV-h-FeA","1","Arpino Trattoria","46","3.5"
"K0dp91jd_vqW4uNgvW6oag","1","Valliant's Diner","27","2.5"
"m1IqfCdWw0Yd1euC8cZgSA","1","Thee Olde Place Inn","20","3.5"
"rtj550X5w4tDWcTE8oAgew","0","Bishop's Pizza","6","3.0"
"w-qFEyBuVKyQ_b81jRig2w","1","Thirsty Scholar Bar & Grille","8","3.5"
"M9JpXoyxm_ZFY1zVmHgwTA","1","Au Bon Pain","6","3.5"
"H5PdoEWleg9uDU67ZAy6JA","1","Mixtape","35","4.5"
"vLGYQ96AjKV5zpW0q3795g","1","Sbarro Restaurant","3","2.5"
"a3ZqjElMgAe924sbXZVcvA","1","Sciulli's Pizza","10","4.5"
"tE4H7SuEBCdF8O-BMAAB6g","1","Papa John's Pizza","19","2.5"
"bHO7WE9WgMT9USSr7ZI9JQ","1","Tomato Pie Cafe","28","4.0"
"ddouZi236BpT15DzXjRHiA","1","Ki Ramen","85","3.5"
"ckbDWYPT8TP7etP0WHU2Yg","1","Blaze Fast Fire'd Pizza","82","4.5"
"xQqCpVu52dCZlsoYoKRykA","1","Caffè d'Amore Coffeeshop","22","4.5"
"D_pwairtGGR0V_w2xx5XeA","1","Alihan's Mediterranean Cuisine","135","4.5"
"t6OSEZiX-w68k2f3gR47qw","1","Big Guy's Pizza & Pasta","3","3.5"
"YjmbCvygeMj9dfJp6neQ_A","1","City Oven","30","4.0"
"dW79jPJVpzlTKGF-1JAsaw","1","Smallman Street Deli","115","4.0"
"wp5FAtCGMyU2RnQ-7kxKHQ","1","Roman Bistro","122","3.0"
"Bj8SEo-9tkOjXIYSub3Wag","1","Red Orchid","114","4.0"
"AIbCGVTv_oPE3S957E47Lg","1","Primanti Bros.","116","3.5"
"1_Dg-GguWatioW4mvFQKQA","1","Little Tokyo Bistro","103","4.5"
"YYEm5MR6HMCQYI0k1wVnXA","1","Wendy's","5","2.0"
"5miOOTlAtDJQtTwuQXgYxw","1","Bar Louie","89","2.5"
"qpjEu9iBBzIrBGCD-6ENMg","1","Pie Bar","15","4.0"
"MU8xA_S8gqobnDq8d2nsQg","0","Damon's Grill & Sports Bar","3","2.5"
"pctgz0-aQh6fdUF-vKaChA","1","Franco's Pizza","5","4.0"
"buzXlOCvxtohdMD8g3EWsw","0","La Casa","47","2.5"
"qihqxBCgXOPf2c-QxaFibA","0","Tilted Kilt Pub & Eatery","46","2.5"
"CLSRz9E-HmQRDwV2_smoDA","1","Ichiban Hibachi Steakhouse","64","3.5"
"Sn09Z4N9FpfoBbLBSJlB_A","1","Subway","16","4.0"
"_dqtEOTelXt9tfmP_9Ar6w","0","Wesley's Delicatessen & Catering","24","4.5"
"3gkqdLgL1Ca0hy1YRsA2Gw","1","V3 Flatbread Pizza","24","3.5"
"a6iD1btU3fo6P6UV-YFLsw","0","Truth Lounge","19","3.5"
"rrysQBMgpCqhDZuM34vvwg","1","Santoro's Pizzeria Italiana","39","4.5"
"ruEXmCPwoZBTVOv6RCEZCg","1","Joe & Pie Cafe Pizzeria","11","3.5"
"qVr2m3R3VsMmgkrFT3bPuw","1","Cupka Richd Deli","6","4.5"
"zE7pCmT1P9-tFLHcoJ7jQw","1","Pints On Penn","77","3.5"
"4ggOHxvlxnF0a00hDDVbnQ","1","Sunny Jim's Tavern","59","3.5"
"zkW7OAv8Cnb-3SxEBOubTQ","1","Zhen Choo Chinese Restaurant","8","4.0"
"g93ECYDp2JB85zSVLWgK_Q","0","Thin Man Sandwich Shop","129","4.0"
"OjXXfBcsaGMcXJ5In6pJcQ","1","Thai Gourmet","157","4.0"
"DkLkQTDISbGdEZXlVBdLmA","1","Jimmy John's","24","3.0"
"497iuIdzSZqEVZ_iTnp-Jg","1","Moonlite Cafe","27","4.5"
"HPX1pRtWInt_UVtfld-zsQ","1","Chateau Café & Cakery","37","4.0"
"HkhmrEG8I3crc7pVVblyQw","0","Sree's Foods","3","4.5"
"M1SUyz8KGdVnntu0wty4lw","0","Lezzet","3","4.0"
"hUHIahAcew5i39D_6ZqEmQ","1","Donatos Fox Chapel","41","3.5"
"8c2ObImjXJ9pW0hUccL35A","1","Arby's","3","4.0"
"pmePpiiObQzWZfgWV2POoQ","0","Dunning's Grill","23","3.0"
"8CjI8nebSDB5aINJc3dLwA","1","Quattro Pizza","10","4.0"
"1RHY4K3BD22FK7Cfftn8Mg","1","Marathon Diner","9","4.5"
"lNuedAMNPFROMiI0YRTCAw","0","SAKE Asian Cuisine & Sushi Bar","68","3.5"
"vfdoTS7wDNjK0ZV2ngPp0w","0","Gypsy Cafe","20","4.0"
"FdAFfmeqaaY-1463SyTwGQ","1","Cherries Diner","57","3.0"
"5wr_UtUUdF8L2UlaD1DhNQ","1","Rice King","14","3.5"
"bsXRu6wXmn_pRAGToCEPjQ","1","Giant Eagle Market District","95","3.0"
"qfcdMhm1Ff28JHVpHca20g","1","Pizza Bellagio","15","1.5"
"hBJ0SZwpCX5fvJPyxFy83Q","1","Thai Spoon","101","4.0"
"slMjKmGTnufGx6ZWR6Mg3A","1","Carson Street Deli & Craft Beer Bar","111","4.5"
"vXEZ-r6fah-5Fjt3a6c-Gw","1","The Cheesecake Factory","211","3.5"
"uYzaARioENSfB9Y9Gk2PDA","1","Carl's Tavern","39","4.0"
"vIyxu2PK48X8GPJ7B-z9wg","0","The Pickle Barrel","6","3.5"
"JLbgvGM4FXh9zNP4O5ZWjQ","1","Meat & Potatoes","1476","4.0"
"SpDSWxO4rLUCRAa3K6wC1Q","1","Sidelines Bar & Grill","77","4.0"
"N0L1C5K9ViBD58vig5sahw","1","Little China","3","3.5"
"hNCKIrMJSacjMiWVwRb_YQ","1","Lotsa Stone Fired Pizza","24","3.0"
"8L8QlR4XJeAblTKCqoDP0A","1","Bull River Taco","43","3.5"
"sKWPbBAEM-XP9U5N5E4fHQ","1","Eat 'n Park Restaurants","10","2.0"
"khSsfe3MUunPsJowDEuFvg","1","Pizza Giano","10","3.0"
"_7nELtYw3n2DzMN8252lhQ","1","Village Tavern and Trattoria","38","3.5"
"Lxffru6JZP-jbpkOV8x5pA","1","Primanti Bros","3","2.5"
"_29kWahGAxn1QzMmxOCRlA","0","Keystone Cafe","4","4.0"
"wtDLILBaj5BGEbYvWGfNUw","1","Duck Donuts","28","4.0"
"EzcrB9DhKtezASq7fZ6ZyA","1","Oakland Bakery and Market","4","4.0"
"i-fdgshW3xovHeMZosDerw","1","My Thai","66","4.0"
"T4PmlxuoVDYekaqsFEG9RA","1","Olive Garden Italian Restaurant","29","3.5"
"462vn0tiPlmWRcP71yYOTQ","0","Tsuki Japanese","41","4.0"
"AKQbrvRBZvU5kB9Ut4gVkg","1","Pizzaiolo Primo","185","3.5"
"heYShXdxU_RVoDcGGGkn5Q","0","Smithfield Cafe","17","3.5"
"jkJuwGa227qpQjT34TrECQ","1","Subway","7","4.0"
"jalA5zHW8ZfY3RSPG7oDxQ","1","Cafe Du Jour","149","4.5"
"og3pzv_PuT9cSYbiYzoB2w","0","Enrico's Ristorante","3","4.0"
"PRsiM1hkoAIb-e7ov8SMkA","0","Sandpresso","6","3.5"
"rUy2MtHyFv8pI7FOW1DE8w","1","Pino's Contemporary Italian Restaurant & Wine Bar","82","3.0"
"I_vzg2V92U7wdD61tvGtpg","1","The Tong Garden","15","3.5"
"uEzodpjckhsVQFfsXpFR0w","1","Micro Diner","122","4.0"
"8VFjKdMN1pJR7Ze3joXIHA","1","Rowdy BBQ","59","3.5"
"ehaoreB8IzKY8KvRGqxcUA","1","Fuel & Fuddle","268","3.5"
"zuEJKjSkX-4qw8MlEcI0Xg","1","Earth Inspired Salads","27","3.0"
"NAeUcNL3Uk73Cp5iC25TMg","0","Taste of Dahntahn","48","3.0"
"cfjkP0icF3wdaOJQJUy9sw","1","Wendy's","33","2.5"
"um9n7JDaPaO1kmgs0cLjqQ","1","Bob Evans","15","3.0"
"lqHk6vmnSoTaZwMLSfq1MA","1","Pork & Beans","236","4.0"
"VveJgvCshJios_o-zwKJIw","1","Taco Bell","5","2.0"
"6Uv15dNmIxtPMB_1O2O1vA","1","The Scoop","25","4.0"
"ZiEn3McAAbapzyAV0c6qWg","1","Groceria Italiana","37","4.5"
"UPKWR2kaOne5d4AmdqdZlg","1","Two Louie's Market","22","4.5"
"u8ndOBCi3qVK0QISbIzmuw","0","American Cafe","6","4.0"
"KSw3FAh5d5Q3PdFO1Gevmw","0","Steel City Diner","5","3.0"
"z4CYPDxL_L74GnaD35a9Yw","1","Zen's Noodle House","23","4.0"
"YVYHX7RCPjCBqEth2CS91Q","0","Brasserie 33","78","2.5"
"48nQpsNiVcnTR0nXxsg7yA","1","Trolley Barn Eatery","21","4.0"
"6U5QlK84UmPUgoJAwAcL9Q","0","California Taco Shop","27","3.5"
"GgjzC6Ki7i4i_RG8pPVZnw","0","Popeyes","5","4.0"
"oq8qksFNfHVyQwcZsQIN8A","1","Chevere","12","4.5"
"Hb717wjzx1Q7cVXQo1-u2w","1","BRGR","12","3.5"
"PJ2NaQ3AP5XW568kt7BEHQ","1","Smokey City's 412 BBQ","4","5.0"
"DzviZnBOgPD3YTnBCDEM9Q","1","Armand's Bar","23","3.5"
"o2UAUbXSNRrqleXtSMLniA","1","Forever Rosemary","3","2.5"
"PHnlbOQx9-fsIO6t4UByYA","1","Spinach","17","4.0"
"0fkjHTNaMCT4FjZqaa4euA","1","Original Milano's Pizza","25","3.5"
"WLixYfXWO1Q0b_L4PsQ-5w","1","Lombardozzi's Restaurant","28","3.0"
"ykwGLizkYXRsYy79kDFAKg","1","Subway","6","2.5"
"vGbzUluZ-vEPaIPPcUR8oQ","1","Bistro To Go","45","4.0"
"wymUX-o-ytt31yUo_FI4-w","1","Silvioni's Restaurant","31","3.5"
"Zz2AwpjN3HA1-L_XUC5R9g","1","Driftwood Oven","20","4.5"
"Eg_M8eeu9SDEdbP7iUmVbQ","1","The Porch at Schenley","509","3.5"
"V2KKEJ9GF5D-4ykRJMnSaA","1","Smokey's Tavern","3","3.5"
"MkoiuqUFOnX8riewi6d2sQ","0","La Palapa","6","4.5"
"gFyntTks-Qd5CjDU8_2Kog","0","Golden Palace Buffet","28","3.0"
"8LUM4M_OzTDg_XWn5fiR8A","1","Moonlite Express","6","3.0"
"CvXyhwQTxonPR77NjOh5yg","0","Uptown","4","5.0"
"Chr3YCuvt2mD-BHgqeo-OA","1","Chicken Latino","162","4.0"
"kiz4xELBxC8tQtr4uBtM3A","1","Tom's Diner","55","3.5"
"-7teXSpi9nqy58WUd-8yfw","0","Pittsburgh Pretzel Cafe","13","4.5"
"F4k0RVMbEPfo5a372q-m8g","1","Pizza Care","39","3.5"
"3xXU6QBovnxeLSOkrRQI8A","0","Nicola","3","5.0"
"d2ZQRjuizstCTnicysmpMQ","1","Eleven","572","4.0"
"dCPyV8XCEyE7pyUgzOCDKA","1","Chipotle Mexican Grill","44","3.5"
"PNl8R1SmXXgGU2ThG0qVbg","0","Georgetowne Inn","45","2.0"
"CJu3t6lqoJATXIZaH9sJug","1","Arriviste Coffee Bar","32","4.5"
"X-aqEYlXcWQj0fp6aGDP8A","1","Le Mont","150","3.5"
"IKA-wA459qPdRh7Bgl90ow","1","The Fire Side Public House","128","3.5"
"nzaEIvPWOL9UQhpGWy2fqA","1","Eat'n Park","31","3.5"
"0EcCWB9_VxTOoAh_1Wr_RQ","0","Blue Line Grille","78","3.0"
"k2wKGAnlSb4n5WT694GcTA","1","Hug Thai","11","4.0"
"TvL29lvPQU5GtPEN-J0wIA","0","Kaleidoscope Café","144","4.0"
"7LlND5b0bjWylNBNQ-oZMA","1","Green Garden","16","2.5"
"PeATTp15Y_ExaN6mR1dmKw","1","Quaker Steak & Lube","94","3.0"
"F2Sz8PJ5j1JSwFNsB4bb3w","1","Indian Spices","55","3.5"
"2LVuwl-eH-8PYikyFmqcTQ","1","Papa Da Vinci","28","2.5"
"i1t1vBPEWkjPVEW9OoDH2A","1","Pizza Hut","12","1.5"
"3fx50m708Tl3xJmSoDpRWQ","0","Cappys Pizza & Ribs","6","4.0"
"jrlkSj1TR6HWBaOJ4AzwKw","0","Pacific Ring","14","3.0"
"8nLxiZc7vr_GI6GcFhWc0g","0","Buffalo Blues","66","3.0"
"tSiR_cl3GBrTZUbEvkZ2XA","1","Danny's Bar & Grill","4","4.5"
"53-Y3Jw20QV6TeDkRjSyJQ","1","Fox's Pizza Den","12","3.5"
"JVJ9v-gFH68m6hA1NyQmbg","0","Original Fish Market","74","2.5"
"PyTHy9VPOhBCiGLsi-PA2Q","0","India Garden","104","3.5"
"cvELVLQ4jbS5Qqbm79IxVA","1","Taal Indian Cuisine","16","3.5"
"fE9qwymLDKUvTXiF99jNNQ","0","One 10 Lounge","5","3.0"
"td4tiWnfeVoxIClWjZmYAA","1","Perrytowne Draft House","23","2.5"
"cWsgD-u_TvTohsx6LSi9aQ","1","Villa Reale Pizzeria & Restaurant","34","3.0"
"bXCWON2Me0o86qvAb-XZPQ","1","B52 Cafe","130","4.5"
"1R0SfOQnSknw4wzrZGaFVw","1","Soul Food on Hamilton","7","4.5"
"w9IDJZeQhTQuBSTEu4nheA","1","Panera Bread","15","2.5"
"Ei4voH2C7JgCyFmABY_CfA","1","Mahoney's Restaurant","34","2.5"
"09E4gjiUN_nSqaTprCLD9A","0","Pizzutti's Restaurant","27","3.5"
"ql0AaBp68ckekxvWOF8xLA","1","Cafe Fifth Ave","14","3.5"
"plHKBwA18aWeP-TG8DC96Q","1","Smoke BBQ Taqueria","330","3.5"
"lJc5WljtIAI6hBqzKbn_HQ","1","Vocelli Pizza","9","4.0"
"3GuqcEYaF1d1WXcwOX5xPw","1","Square Cafe","390","4.0"
"xUsLyzWQId6nXwNDVq08qQ","0","Lotus Garden","5","3.5"
"s36Rk0jd78z75LaqifnU3Q","1","Rey Azteca","71","4.0"
"w53w6IvO6EWZyh7VF12oJg","1","Rail House Restaurant","3","2.5"
"5eKk8dA1QtKaQr_5i_SCRw","1","Las Velas","195","3.5"
"DBcpa6D6S9Cf1JKvkXvnlg","1","McDonald's","3","1.5"
"uKesGTGs1o5KgazKq-0iMQ","1","Pho Minh","86","4.0"
"RvjO2u53pbFv7uCufPvNDg","1","Grecian Isles","3","1.0"
"Mh7C6p0KsuZLCB0vjrPgbQ","1","The Modern Cafe","58","4.0"
"bdNyoXY4yJ99derJRqhP3Q","1","Cure","379","4.0"
"XMNdO9lFw3lSPO4gCH_qvQ","0","Tender Bar & Kitchen","189","3.5"
"1cGyzWtfOoDiE8V0OR85yA","1","Crepes Parisiennes","130","4.0"
"6EzE_0QykzrUHHSMcCL7vQ","1","Kings","8","2.0"
"-k80VNg0yqYQakKZILwViQ","1","Subway","4","3.5"
"S_VE4sLb8Tu59VYIgwc5Sw","0","Don Jose Mexican Grill","23","4.0"
"MqBn0tb5rELHo6d9-8l-eA","0","Frederick's Soul Food","4","2.5"
"DEsBsSuyiNWYJyR0KEok2Q","1","Peanutz","7","2.5"
"-j0CbYvlwuJ3Tfx__X38gA","1","Joseph Tambellini Restaurant","105","4.5"
"_QkGfsQaQbuyUf-hy_2muw","0","Original Milano's Pizza East Side","14","3.5"
"N36f_TuFSZOiKMt9hfEorw","0","Cafe Retro","3","2.5"
"ijNQXC2cBhbkf6iB6D8OJw","1","Genoa Pizza & Bar","41","3.0"
"xA6L2w_TlbxHubb1xeBE8w","1","Tamarind Savoring India","131","4.0"
"OPcGFLP_mRt9yvgP3ALXOQ","1","Totopo Mexican Kitchen and Bar","173","4.0"
"SV8y4bp5HmgURzvUC2Rs9w","1","Pizza Palermo","54","3.5"
"Hg7A3RVz_J7PHGmEqPOsxA","0","Mandy's Pizza","29","3.0"
"xJTu-eNbVET4evm-eBVDzA","1","Tan Izakaya","74","3.5"
"v2gPWZrBYvD6m78fu4mnCA","1","Krista's Cantina","16","4.5"
"OvDy9zJLGmfPgiKRUsIb4Q","1","Boulevard Deli","7","4.5"
"-8ILwSisSrTzcyy_Z0o9oA","0","Pizza Cono","44","3.5"
"XgkTmVrlHHO5g96AfOAfpw","1","Le Lyonnais","43","3.5"
"oiTq668GwyXo5hMHjdW0kA","1","Stack'd Burgers - Shadyside","140","3.5"
"WZDQqw960DaMWDyPbtRFtA","1","Dancing Crab Thai noodle house","3","5.0"
"CsbNmQqu9dKFrgcIItevYA","1","Revel + Roost","161","3.5"
"-wXyBph4d0IQlQrS8H1rDw","1","Senti Restaurant & Wine Bar","72","4.0"
"Perap0eAyCbUx4r4rQTSnA","1","Pie Express","7","5.0"
"P4w7kxvrr4odvXdyQzXIvw","1","Maiku Sushi","153","3.5"
"PA0UJYogQTd5MIuKMs3tfA","0","It's Greek To Me","20","4.5"
"KpfCj839-MPcxM8FKkW7GA","1","Taco Bell","11","2.5"
"BY1_pf7FHUycHOwYEenDlQ","1","Hunan's Palace","29","4.0"
"i7CzT5ncBc7Pgt1R6quOqg","1","Little Caesars","6","2.5"
"p0hfV1YC5KB3Np5mek3TbQ","1","Jimmy John's","11","2.5"
"6AV2oHINgc7LGNlJlqAXUA","0","Winghart's Burger & Whiskey Bar","18","3.0"
"oaTbZh8B-IVFEwbzJcIOBg","1","Azan Wok","29","4.0"
"MwjZPmEoWlHy1rp7qrmBsw","1","Casellula","54","4.0"
"5fCrdm9cVd8AphdRQcZLeg","0","Tic Toc Restaurant","9","3.0"
"KCxdy3cm7H0jXnDhhPvBYw","1","India on Wheels","43","4.0"
"972k85RI2JhVs3OBnq6iFg","1","Applebee's Neighborhood Grill & Bar","17","2.5"
"j3IEZP4nQAt7fkxmerLMbA","1","Winghart's Burger & Whiskey Bar","452","4.0"
"GpwuGxGPzB3NHq7bxZnGbA","1","Green Front Inn","10","3.5"
"KvlaL5wejWOaZayBxP_vUQ","0","Dominic's","11","2.5"
"2JYszoQKgJj6pPbaN7cLwQ","0","Asiago's","36","3.5"
"56worzbzO-fnU-0WDuabQg","1","Riggs Lounge & Restaurant","6","4.5"
"y19xFolCozaRA-gGmHwkQA","1","Aladdin's Eatery","59","4.0"
"9cQ5nhSJJJ9tWDn119QAEA","1","Satalio's Inc","3","4.5"
"Gp8_vPUZBncqy4Fwc8ga7A","0","Go Pretzel","13","3.5"
"hsRjct8UiUHU54B983GmcA","1","Robert Wholey and Co Fish Market","200","4.0"
"mNMVqHsgJq6YErFPfaUlig","1","Au Bon Pain","7","3.0"
"QNn3lvwCBwNcQFPbjAtgdQ","1","Fairway Grille","27","3.0"
"74O-ZufCco3hBcMQc3Vf8Q","1","iNoodle","3","2.0"
"zFI3KgNgBxVVZIjICzMMoA","1","Pallantia Tapas de España","85","4.0"
"7-Wlpm30PGCBIZtH2rOlew","0","Miss Saigon88","26","3.0"
"vNlJsfKKp968CZWr8J5xDA","0","WG Grinders","7","3.5"
"e0Vvrs1M-oMhNBg_8uc6ZQ","0","Verde Good Beans","3","4.5"
"BHmWj2gagqO0_UHMvgOydw","1","Cuzamil","4","2.0"
"uG1Whgf-AtEML0pQQp00Dg","0","Krazy Brothers Pizza N Pasta","9","3.5"
"gXpGMGBAv1lfQEcPOzahag","1","Madonna's Mediterranean Cuisine","74","4.5"
"ugmQx75KCr8nc8E-d69K8g","1","Marketplace Cafe","21","4.0"
"i17-RGooGWIad0y5YtaBtQ","1","China House","30","4.0"
"JTKzGJvIK9yuoUf-erV2qQ","1","Bella Notte","126","3.5"
"K3lYaKPdaBim-LCOcmi6Jg","1","Burgh'ers","82","4.0"
"vNQkym5qZ-E-4AJ4IQ5JEg","1","Alla Famiglia","159","4.5"
"jO9gbncmBCExL_FvFKU5Ew","0","The Grateful Deli & Catering Company","8","4.0"
"u7fc6_zgJEnEq3rEkC1gBg","0","Chop Sticks","5","3.0"
"7wMB3wMbOp0gq3l6nHfOaA","1","Ramen Bar","243","3.5"
"Nf9s7ULgb0Shnc5Mr7JweQ","1","Eddie's Pizza Haus","11","4.0"
"7rqpu7hwyFTEBZOZoNv7iA","0","Mr Willie's BBQ","6","2.0"
"7M1E9DZ4dL-x1AjiumdXgA","1","Bruegger's Bagels","6","2.5"
"HFr3uQI9h8sTTvGn3xk5Zg","1","Uncle Sam's Submarines","44","3.5"
"5p38fkiNeNeCmunt6HlX-A","0","Magoos Bar & Bistro","5","2.0"
"mmvVocwFHyzNbCtYd1EH4w","0","Aji Picante","38","3.5"
"tyCIs0pyyw36apAXdR26WQ","0","China Gate","17","2.5"
"O8LGIntnNi4tgMyPQT2myg","1","61C Cafe","92","3.5"
"gDQlaDRAjsCx2p_p6oJLjw","1","China Star","50","3.0"
"pGwfOqNEL8FbMUFspJdAMA","1","Patron Mexican Grill","105","3.5"
"QGPQp5VsRcP5Ma0ekCgj2Q","1","NU Jewish Bistro","95","4.0"
"klls1rEfABAUtO8J0YXSGQ","1","Aladdin's Eatery","158","4.0"
"_82041xhXs6-_WWT82BA8Q","0","Nobby's Pizzeria","18","3.0"
"-cKjQJsU73tLKFA4unJbww","1","QDOBA Mexican Eats","18","3.0"
"yo6Ewp9hobvoHbIPXlpRzg","1","Bagel Factory","91","2.5"
"94kQ2TM8Wn85jbmTeG2fbQ","1","Yesterday's Bar & Grill","9","3.5"
"guGPP-3ZsXdLNjtZDnR7tw","1","Hog's Head Bar & Grill","62","4.5"
"0OkfU0vDBprsIEd5hWuhAQ","0","Simple Gourmet","43","5.0"
"TKDL0wiztnEr_rMkX8ZomQ","1","Primanti Bros.","139","3.5"
"GvBGYrTb6HKMA50TuVQztA","1","Sorrento's Pizza","25","3.5"
"gn8cZOxQIZNUeiHcJ0WxMQ","0","Max & Erma's Restaurants","6","3.0"
"QmNrHxN7UahtdliH_kAuUg","1","Ka Mei","73","3.5"
"T2jCFJO6DjtWIXkI1lcaOw","0","City Cafe","15","3.5"
"9-lFwrePtcGd6tnRSPI9bA","1","The Huddle","23","3.5"
"gkeGCryFC7z2vlFSDdKH0g","1","Chipotle Mexican Grill","31","3.0"
"5z_9_D5a-tgkmPUps7Utow","1","Winner's Fast Food","4","3.0"
"dJhfW7ZqZ5_klqA_8ypHVw","1","Sushi Fuku","23","3.0"
"OhTsSYXoD4Poc14JrjIhBw","1","Roma Italian Restaurant and Pizzeria","24","3.5"
"VkeVbH5zcm0MBKuKtytGKw","1","Terrace Room","68","3.5"
"LAXvmv02hGy1TuSVCo3Www","1","Farm Fresh Deli","4","3.0"
"DQmEQkOhR4AwifvRPKqz_g","1","Sushi & Rolls","32","4.5"
"1hDSdypYCwmZbmKY6MECxA","0","Johnny's Place","5","5.0"
"9R5HJYxWadtirp3Lv9Di9g","0","Carhops Sub Shop","21","3.5"
"17DImn_vPnuwU9hhRFXlUA","1","Umami","151","4.0"
"NV9ftiLhePO0bNE1z8y6qw","1","Love Yogurt","37","4.0"
"cCxedEjAHQO6h9eJ4KOobQ","1","Honey Bees Restaurant & Catering","4","3.0"
"PuMpFTKS6gY_e31UP5YVnw","1","Fifth Avenue Place Food Court","3","3.5"
"DOnn1M-8V1_iegwmzQoflQ","0","Molly Brannigans","7","3.0"
"RiScY8vqr0jVInlHZNLPig","1","The Pizza Company","3","2.5"
"Mge4KiFP09sWeKpbM6J65w","0","Little Shanghai","7","4.5"
"O3BVb5A0djGMi8jAfr0-Lg","0","S Aiken Bar & Grille","25","2.0"
"TqUFwP0mQJBPFHql0tLVsQ","1","The Original Gyro","30","4.0"
"eCBHpk_jwbaxf1Q6uH3moA","1","The Greek Gourmet","74","4.5"
"QcxB4grIr-bLSqqydTV6Ag","1","Millvale Diner","38","3.5"
"L_ibZRB6OAQCnQuA3jluyQ","0","Kous Kous Cafe","57","4.5"
"O40nlfiMpWAKgMx7bH9h6Q","1","The Yard Gastropub","248","3.5"
"3ZcxnR9YkDVRqqkDJMRWBg","1","Simmie's Restaurant","5","4.5"
"H6skMpg_g-sOrfTQf_Q5LQ","1","Thai Hana","112","3.0"
"lpxj6LFir23Ds6swW8a6fg","1","Grandview Saloon","117","3.0"
"s-KLvUupHmeIKI8y9Nlwpw","0","Istanbul","9","3.0"
"coCyzypaxobGlLksfpHzZA","0","Paradiso Ristorante","3","2.0"
"ZqP_j4ZTFSN5dkHYF0Lobw","1","Lupi's Famous Pizza","8","5.0"
"93otbGHE0s0m-lU1osvg9w","1","Rivertowne","114","3.0"
"keJGpYownJ-j2zQJ5huvqg","1","Bigham Tavern","211","4.0"
"wcA-pfNAmxRJC9N2IcJX3w","1","Mattress Factory Café","14","4.5"
"MLVnaAgR3FD2O9mBTKDqoQ","1","Pasha Cafe Lounge","77","4.5"
"qQvHYQ1uocuEnFcUdhxV_g","1","The Pub Chip Shop","200","4.5"
"S7g7QxNIYwkhgZRRymzAUg","1","The Isaly Company","6","3.0"
"5dFz332M4vPK9k5gbx90aQ","1","Pizza Shack","22","4.0"
"XNWXyFgCGaAwvg9QML2Ypw","1","Mad Mex - Shadyside","285","3.5"
"ATnRWnNk5iwwIbwS8VmuKg","0","Taiwan Cafe","32","3.5"
"1M6tA3TqxcpptHW0_hP9Kw","1","Brillobox","143","3.5"
"Uaa7D8zrRUQRhMZjhGXM5g","0","Amazon Cafe","4","4.5"
"qfBp53c7Z2DpqUrGhV80zg","1","Thai Cottage","77","4.0"
"YLnrLMUGa6PJZFaOs8etEQ","0","F. Tambellini Ristorante","15","2.0"
"x_AmiOc8DPAyHe5VeoDYEw","1","Applebee's Neighborhood Grill & Bar","5","3.0"
"NN0d_nZ7dX9pS67q4pHbFg","0","City Cafe","62","3.0"
"s4M4QcJvxJ5IY0DQJo-sCA","0","Leaf and Plate","7","5.0"
"F8C6rgTCNcJNzXqKU6K9SA","1","Mike & Tony's Gyros","36","4.0"
"50UjA4nDdqypN-hBUOAPmQ","0","Toast! Kitchen & Wine Bar","143","4.0"
"vEtE2CTl3rrDpTC20RUisQ","1","Wings Over Pittsburgh","54","3.5"
"jVaDrytDdOmkQX9moPWHTA","1","The Burgh Bites Truck","26","5.0"
"qFJ_kdfLdNODKFUY4t0qVg","1","Make Your Mark","48","4.0"
"czJKX4DmZR_1JeRmPcnmbQ","1","Las Palmas Carniceria","200","4.5"
"K5jY2W5Q3eNnwssV5UZtow","1","Spirit Lodge","66","3.5"
"QbwJTaWoQjwABemmtGk9xg","0","La Cucina Flegrea","19","3.5"
"lNVg4jtfTEIAtOkA_0aEPQ","1","Emporio: A Meatball Joint","64","4.0"
"T6qjr_kZSH8GECSoMbx8sQ","1","The Coffee Tree Roasters","43","4.0"
"mseBBgYcqyv6T1sfrXI-XQ","1","Tavern 51","28","4.5"
"CFtZH4Skp9z3o4ToSywI4w","1","BRGR","401","3.5"
"Tp2jd64iH0v-vjEu2OWjyw","1","Red Lobster","37","3.0"
"DwmAsemahJywywhuqv5J1Q","1","Sichuan Gourmet","108","4.0"
"z52UIMVsYhfttfOP2H9VYg","1","Merchant Oyster Company","24","3.5"
"QIXz6e0SZ4okLBFBsO79_Q","1","ACE Hotel Pittsburgh","60","4.0"
"ynKAUSYi3c8M-rkVJI1PcQ","1","DiPietro's","37","3.5"
"Fpm3WvqtrAg2ueh_4pz7iA","1","Spice Island Tea House","290","4.0"
"TMirWwTikHCn5H82K9QMXQ","1","Cain's Saloon","138","3.0"
"ffKC05KiJWMB1ppjOYs9Hg","1","Asiatique Thai Bistro","59","3.5"
"tFXtHPDJ9hVJEb266mpnqA","1","William Penn Tavern","84","3.5"
"DHBDTikebcLpCzF2LF27uA","0","Papa J's Centro","17","3.0"
"QofXroW2R5FzOzY4TdLTGQ","0","Morning Glory Coffeehouse","3","4.5"
